Length,Digits,Entropy,Risky_TLD,IP_Usage,Subdomains,Hyphens,Keywords,DNS_Rec,Domain_Age,Expiry,Has_Form,Pass_Field,IFrame,Link_Ratio,HTTP_Code,SSL_Risk,label
103,7,4.325552616210979,0,0,0,13,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.9238561897747246,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,1,3.6695767463163937,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
52,0,4.171902343999476,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
53,0,4.197852833246202,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.10752381283357,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
127,3,4.5906963945734525,0,0,2,4,1,1,-1,300,0,0,0,0.1,0,0,1
30,12,4.056564762130955,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,6,4.257319115016275,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
82,0,4.254396633371507,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
61,7,4.193766075625159,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,9,4.333325210755073,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,3.8348295085032618,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
74,1,4.40125792815835,1,0,4,0,0,1,-1,300,0,0,0,0.1,0,0,1
27,0,3.81008102052173,1,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
52,7,4.382568083276077,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
79,6,4.305938343631172,0,0,2,6,0,1,-1,300,0,0,0,0.1,0,0,0
58,0,4.435506969885884,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,4.152936974642617,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
378,50,5.8923120760964585,0,0,2,7,1,1,-1,300,0,0,0,0.1,0,0,1
88,8,5.1385358123017575,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
63,0,4.179937869258354,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,5,4.25693885808983,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
27,0,3.9302703722934536,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,5,4.164735178725505,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,0,4.227888970231291,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,4.182005814760213,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
33,3,4.003044786734203,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
93,10,4.786643764422745,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
37,4,4.479195257286953,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
71,0,4.219079423453643,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
36,1,4.361052349254431,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.943465189601647,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
26,0,3.8150724101159432,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
91,40,4.492723047840058,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
47,0,4.147376820030454,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
73,12,4.751908299828949,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
29,0,3.9093680639438846,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,1,4.081532376606413,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
24,2,3.9701755214643453,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,1,4.208864779752666,0,0,4,1,1,1,-1,300,0,0,0,0.1,0,0,1
52,0,4.117003248378835,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,0,4.018453957701921,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
52,0,4.280276805987932,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,0
57,4,4.547202075302561,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
32,1,4.304229296672175,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.9917292966721747,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,0,4.311152640422816,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.923231428797621,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
59,0,3.7398907716064143,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
53,7,4.109534841151551,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,0,3.937751955408587,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
88,2,4.46324124451516,1,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
50,0,4.237082261221977,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
91,10,4.678547558826412,0,0,2,7,0,1,-1,300,0,0,0,0.1,0,0,0
54,0,4.430632409490747,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
46,0,4.561286684176787,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
36,11,3.7736843762620236,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
35,0,3.964857659740296,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,0,3.733660689688186,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
97,14,4.8697825341149485,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
58,0,4.3316133224899716,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,3.7365208866425896,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
61,0,4.414286625038003,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,4.014438730983427,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
75,29,4.76662198485924,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
114,7,4.618486406724981,0,0,1,10,0,1,-1,300,0,0,0,0.1,0,0,0
195,68,4.980082928580102,0,0,7,1,1,1,-1,300,0,0,0,0.1,0,0,1
30,4,4.072905595320056,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
47,0,4.147376820030454,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
24,1,3.855388542207534,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,0,4.129184812590067,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
21,0,3.617809684374455,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
65,1,4.149065991599871,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
58,7,4.473831427239746,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,0,4.576617644908666,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
59,0,4.253606880913456,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
68,10,4.348041150993076,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,1,4.0062389286533895,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
76,0,4.1363432255789325,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
51,0,4.137510147118674,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,0,3.6085129682901464,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,4.003044786734203,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
30,0,3.739572261986723,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
76,15,4.597586434953842,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,0
127,32,4.837964559656907,0,0,4,2,1,1,-1,300,0,0,0,0.1,0,0,1
64,0,4.4624433125951875,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
107,2,4.611918015370221,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.116868585642403,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
42,1,4.39531020894716,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
54,6,4.556201280807903,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,0
119,63,4.488937139177161,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,2,3.778456066729762,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,4.4410768800263725,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
54,0,4.270057697211913,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
41,0,4.00428509107262,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
101,2,4.600748924235303,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
53,0,3.983058908996124,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
75,5,4.84197511091795,0,0,5,1,0,1,-1,300,0,0,0,0.1,0,0,1
58,0,3.9893509880999205,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,0,3.9563580149100233,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
83,11,4.888795498379561,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,6,4.527169118440618,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
22,1,3.606936732175322,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.324404141736792,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
25,3,4.023465189601647,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
35,5,4.071581588126285,1,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
28,0,4.008621780036165,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.054614015542448,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,0,4.361088059499699,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
170,36,4.99110404186678,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
33,0,4.0259201655876415,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
73,0,4.32662910040954,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,1
185,7,5.0731153228903425,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
176,24,5.023492285815589,0,0,5,0,1,1,-1,300,0,0,0,0.1,0,0,1
100,21,4.7708813799398335,0,0,1,6,0,1,-1,300,0,0,0,0.1,0,0,0
53,0,3.9205534745288437,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
41,0,4.076348955520991,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,0,4.150731708965337,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.143942707918269,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
57,2,4.1989351385547895,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.8185886460613316,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,4.079678649882975,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,0,4.196467666385495,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
40,1,4.303055907333276,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
38,1,3.9457184751445324,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
87,3,4.986986133775183,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
22,0,3.663532754804255,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
17,3,3.6901165175936654,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
51,9,4.184693910972923,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
42,0,3.885550458132468,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
40,0,3.9240244208650217,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,3.9749375012019272,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,3.954946750297236,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
98,2,4.445345497894423,0,0,4,1,1,1,-1,300,0,0,0,0.1,0,0,1
35,1,3.95729587384057,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
33,0,4.1272831343132905,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
84,10,4.231636328448893,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
63,0,3.8829297137072025,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
25,10,3.5132696895151083,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
80,4,4.302166846341841,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
20,0,3.608694969562842,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
173,5,4.820759675633911,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
50,10,4.198242691024847,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
104,9,4.681082954783676,0,0,5,0,0,1,-1,300,0,0,0,0.1,0,0,1
30,0,4.0062389286533895,0,0,0,0,1,1,-1,300,0,0,0,0.1,0,0,1
70,1,4.433423952939754,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
27,0,3.8841550945958043,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,0,3.7863207542642368,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,2,3.965018266288633,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
48,0,3.909886917514739,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
42,0,4.193161994764468,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,4.465945933079573,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,0
32,10,3.9139097655573916,0,1,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.079772731460867,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,0
38,3,4.240962710641207,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.9357276594930424,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
31,1,4.361792182109447,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
45,4,4.23564587381899,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
54,0,4.292040864021043,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
128,1,4.410816846939946,0,0,7,0,1,1,-1,300,0,0,0,0.1,0,0,1
47,0,4.086087787663725,0,0,0,3,0,1,-1,300,0,0,0,0.1,0,0,0
34,7,4.513645929358371,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
41,0,4.0251327245427015,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
28,0,3.708966082694623,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
38,3,4.576617644908666,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
378,59,5.8766606479046555,0,0,2,6,1,1,-1,300,0,0,0,0.1,0,0,1
70,0,4.329792312186713,0,0,1,5,0,1,-1,300,0,0,0,0.1,0,0,0
27,3,4.088220835496801,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.2849009365890725,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,2,4.438747090435227,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,1,3.995906598484246,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
72,0,4.462843537267527,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,3,4.147850219462241,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,0,4.0942119187834285,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
34,1,4.057476076289932,0,0,1,2,0,1,-1,300,0,0,0,0.1,0,0,1
50,1,4.505979129983103,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,2,4.378864088188098,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
65,0,3.990750698439051,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
26,2,4.257756064128518,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
88,16,5.344216101734824,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
216,83,4.813682470300692,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,2,4.300497519854927,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
45,0,4.150419141294113,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
124,37,4.3581466748241064,0,0,9,0,1,1,-1,300,0,0,0,0.1,0,0,1
98,5,4.842620528576963,0,0,0,9,0,1,-1,300,0,0,0,0.1,0,0,0
51,5,4.230743235396389,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,4.0060710131011685,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
72,2,4.488332467317797,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
84,9,4.645352322966807,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
61,0,3.995407625295489,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,3,4.018081793978686,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
31,0,3.88904953591417,1,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
28,2,4.182005814760213,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,9,4.735199727655048,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
29,0,3.8538632199977876,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
37,1,3.9900097040407405,0,0,2,4,0,1,-1,300,0,0,0,0.1,0,0,1
52,0,4.101681489107107,1,0,2,0,1,1,-1,300,0,0,0,0.1,0,0,1
32,0,4.054229296672175,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
119,6,4.775428297727492,1,0,5,0,1,1,-1,300,0,0,0,0.1,0,0,1
89,19,4.653148145946933,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,1
67,5,4.65953947467378,0,0,0,4,0,1,-1,300,0,0,0,0.1,0,0,0
45,0,3.9477654639882522,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
47,0,4.165563053483078,0,0,2,3,0,1,-1,300,0,0,0,0.1,0,0,1
112,11,5.028637315744734,0,0,1,5,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,4.478562939644917,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.198432903742661,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
31,7,4.365013648887185,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
100,19,4.973786320494367,0,0,0,9,0,1,-1,300,0,0,0,0.1,0,0,0
95,7,4.717084361295739,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
35,0,3.9084528468535216,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
35,4,4.090296503327815,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
50,3,4.848367439558378,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
21,2,3.7489948035250964,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
48,2,4.038320189106,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
66,0,4.3531379232557015,0,0,2,1,1,1,-1,300,0,0,0,0.1,0,0,1
55,1,4.2126201692065885,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
43,2,3.6968571273393005,0,0,3,0,0,1,-1,300,0,0,0,0.1,0,0,1
50,2,4.676565630242719,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
36,0,3.631478390740808,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
75,0,4.384555024431859,0,0,1,6,0,1,-1,300,0,0,0,0.1,0,0,0
155,63,4.728444149003554,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
68,23,4.668293819720665,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
326,107,4.969969215942925,0,0,15,4,1,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.7806390622295662,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
51,5,4.3876059804944285,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
58,2,4.228610418161746,0,0,0,5,0,1,-1,300,0,0,0,0.1,0,0,0
44,10,4.572623663895164,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.297626721392667,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
222,72,4.783103067585244,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
82,22,4.715255779003469,0,0,3,1,1,1,-1,300,0,0,0,0.1,0,0,1
48,1,4.292481250360578,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
81,8,4.326151282380867,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
61,14,4.760506550919376,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
36,0,3.895638807527668,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
58,0,4.160090272454211,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
72,13,4.547563891019053,0,1,5,0,0,1,-1,300,0,0,0,0.1,0,0,1
20,0,3.584183719779189,1,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
56,7,4.619331261111518,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
76,5,4.620970401710105,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
49,0,4.154999896455403,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
45,3,4.169987686210474,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
27,0,3.81008102052173,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
23,0,3.936180434129755,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,0
55,0,4.296837159129304,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.172404562203418,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
25,14,3.623465189601647,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
35,4,4.286146588249911,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
191,27,4.995873496093303,0,0,2,3,1,1,-1,300,0,0,0,0.1,0,0,1
32,0,4.140319531114783,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,0,4.270521392780386,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,0,4.181687083026442,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
77,21,4.696736501869173,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
40,0,4.0653115322251026,0,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
34,0,3.9764499732851237,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
69,0,4.25298786457517,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
33,2,4.150158513166729,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
39,0,4.157859438066426,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,1
47,9,4.21162256489543,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
112,14,4.549175826221633,0,0,0,7,0,1,-1,300,0,0,0,0.1,0,0,0
33,14,4.187889194919351,0,1,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
146,31,5.366356970682007,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,1
79,4,4.563601959096031,0,0,4,3,0,1,-1,300,0,0,0,0.1,0,0,1
71,0,4.381227577918229,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
105,2,4.494247639162838,0,0,6,1,1,1,-1,300,0,0,0,0.1,0,0,1
51,4,4.73371351881606,0,0,0,2,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,4.179229296672175,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
30,4,4.164735178725505,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
32,0,3.9292292966721747,1,0,1,0,1,1,-1,300,0,0,0,0.1,0,0,1
72,4,4.2763342882692035,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
169,39,4.7733977115005555,0,0,6,10,1,1,-1,300,0,0,0,0.1,0,0,1
50,4,4.343981820580906,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
72,8,4.9475184949375235,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
72,2,4.462843537267527,0,0,3,1,0,1,-1,300,0,0,0,0.1,0,0,1
54,6,4.145742076430485,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
39,0,4.141064001347103,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
88,24,4.532820256519866,0,0,0,1,1,1,-1,300,0,0,0,0.1,0,0,1
26,5,3.9312089489103235,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
77,8,4.392050062011254,0,0,0,6,0,1,-1,300,0,0,0,0.1,0,0,0
50,0,4.151272380112911,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
96,0,4.413858346376061,0,0,5,1,1,1,-1,300,0,0,0,0.1,0,0,1
78,1,4.273441282876495,0,0,0,1,0,1,-1,300,0,0,0,0.1,0,0,1
44,0,4.062069267379024,0,0,2,2,0,1,-1,300,0,0,0,0.1,0,0,0
65,10,4.872690029133062,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,0
178,25,4.7947783627671425,0,0,3,8,0,1,-1,300,0,0,0,0.1,0,0,0
35,0,3.7998737308598005,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
34,3,4.337175341123077,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
49,1,4.726755252190168,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,1
60,11,4.537907837484892,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
44,0,4.371379278161679,0,0,0,0,0,1,-1,300,0,0,0,0.1,0,0,0
60,0,4.092423571598215,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
70,1,4.211725704951136,0,0,1,4,0,1,-1,300,0,0,0,0.1,0,0,0
33,0,4.051821770808045,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
141,1,5.139146869588707,0,0,2,1,0,1,-1,300,0,0,0,0.1,0,0,1
244,87,4.808643046244426,0,0,10,6,1,1,-1,300,0,0,0,0.1,0,0,1
65,15,4.473336322350599,0,0,1,3,0,1,-1,300,0,0,0,0.1,0,0,0
40,2,4.2439427079182686,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.176297424512728,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
77,0,4.104195555045273,0,0,1,1,0,1,-1,300,0,0,0,0.1,0,0,0
60,0,4.401245655147896,0,0,2,0,0,1,-1,300,0,0,0,0.1,0,0,0
37,0,3.9590570816697497,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
40,5,4.408694969562842,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
63,0,4.173741686312907,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
32,0,3.952819531114783,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,1
378,49,5.9061103083789614,0,0,2,10,1,1,-1,300,0,0,0,0.1,0,0,1
46,0,4.028542392292514,0,0,1,0,0,1,-1,300,0,0,0,0.1,0,0,0
477,164,4.765509142571643,0,0,13,1,1,1,-1,300,0,0,0,0.1,0,0,1
